Epoch, Cross_Entropy_Loss, MSE_Loss, Total_Loss 
0, 10.224381446838379, 7.678707347020983e-36, 10.224381446838379
0, 9.782946586608887, 1.822371388857344e-36, 9.782946586608887
0, 9.07715892791748, 3.2520271620689363e-34, 9.07715892791748
0, 9.686803817749023, 2.6837277060911582e-30, 9.686803817749023
0, 9.288293838500977, 6.018856358073999e-25, 9.288293838500977
0, 9.266770362854004, 4.0855277937529177e-22, 9.266770362854004
0, 9.823836326599121, 3.962299358886184e-18, 9.823836326599121
0, 9.57206916809082, 9.020460000991808e-18, 9.57206916809082
0, 9.64876651763916, 9.912215786382889e-20, 9.64876651763916
0, 9.409208297729492, 8.676961142147262e-24, 9.409208297729492
0, 9.163654327392578, 8.464110045588068e-27, 9.163654327392578
0, 9.435927391052246, 2.0513528038970738e-33, 9.435927391052246
0, 9.573861122131348, 1.5018688703822692e-37, 9.573861122131348
0, 9.396403312683105, 3.951877626304918e-36, 9.396403312683105
0, 9.533702850341797, 5.09261977521195e-35, 9.533702850341797
0, 9.463507652282715, 2.299589770344489e-32, 9.463507652282715
0, 9.202840805053711, 3.592171557581773e-30, 9.202840805053711
0, 9.22575569152832, 9.733317156482372e-32, 9.22575569152832
0, 10.070976257324219, 9.13150486033251e-27, 10.070976257324219
0, 9.348241806030273, 1.954315748206933e-25, 9.348241806030273
0, 9.423730850219727, 3.0931698316902526e-26, 9.423730850219727
0, 9.710493087768555, 3.560791688866798e-30, 9.710493087768555
0, 9.517858505249023, 1.0824222346072312e-32, 9.517858505249023
0, 9.259343147277832, 1.014386300225186e-26, 9.259343147277832
0, 9.704723358154297, 7.700026614287586e-27, 9.704723358154297
0, 9.392450332641602, 9.606418754353552e-25, 9.392450332641602
0, 9.690606117248535, 2.7263627996790984e-27, 9.690606117248535
0, 9.430944442749023, 5.219693545728383e-26, 9.430944442749023
0, 8.681607246398926, 1.1820835686447936e-26, 8.681607246398926
0, 9.056000709533691, 5.991251482254082e-29, 9.056000709533691
0, 9.19494915008545, 1.6765066693348445e-29, 9.19494915008545
0, 9.176401138305664, 3.4396224835004214e-30, 9.176401138305664
0, 9.363580703735352, 2.5157033781856095e-33, 9.363580703735352
0, 9.403900146484375, 6.935296769427712e-32, 9.403900146484375
0, 9.161231994628906, 1.6027987724874376e-31, 9.161231994628906
0, 8.982792854309082, 4.143455912894564e-25, 8.982792854309082
0, 9.55968952178955, 2.7815256387349383e-30, 9.55968952178955
0, 10.004776954650879, 1.1431724315306087e-29, 10.004776954650879
0, 9.241926193237305, 5.901064019771989e-30, 9.241926193237305
0, 9.069206237792969, 5.48878326226628e-31, 9.069206237792969
0, 9.857110023498535, 3.723906820873906e-29, 9.857110023498535
0, 9.17203140258789, 1.2732673864957172e-31, 9.17203140258789
0, 9.382046699523926, 2.0135674605766326e-28, 9.382046699523926
0, 8.734381675720215, 3.276063842929042e-27, 8.734381675720215
0, 9.038358688354492, 2.4637679994590765e-29, 9.038358688354492
0, 9.26439094543457, 3.1173174302224714e-29, 9.26439094543457
0, 9.738451957702637, 5.501803470277909e-29, 9.738451957702637
0, 9.176299095153809, 1.4850940593034426e-29, 9.176299095153809
0, 9.502033233642578, 6.816875681774462e-30, 9.502033233642578
0, 9.317377090454102, 5.994119432682518e-28, 9.317377090454102
0, 9.591438293457031, 3.9086312479689034e-28, 9.591438293457031
0, 9.729787826538086, 7.314524156601678e-26, 9.729787826538086
0, 9.426198959350586, 1.416491862923917e-28, 9.426198959350586
0, 9.730334281921387, 4.854184925731927e-30, 9.730334281921387
0, 9.122929573059082, 1.755326969789119e-30, 9.122929573059082
0, 9.580714225769043, 6.954032738786599e-31, 9.580714225769043
0, 9.037927627563477, 3.812676627756917e-37, 9.037927627563477
0, 9.215770721435547, 1.2308462492189982e-32, 9.215770721435547
0, 9.191620826721191, 1.0824352214688191e-29, 9.191620826721191
0, 8.931291580200195, 1.2989457079411248e-29, 8.931291580200195
0, 9.311175346374512, 6.487606721605178e-27, 9.311175346374512
0, 9.476469039916992, 9.267217542108729e-30, 9.476469039916992
0, 9.15159797668457, 3.535966933366133e-27, 9.15159797668457
0, 9.16304874420166, 8.192383609592625e-25, 9.16304874420166
0, 9.138795852661133, 1.407759677373803e-23, 9.138795852661133
0, 9.633347511291504, 2.6943692129243387e-24, 9.633347511291504
0, 9.266817092895508, 2.1149793405757446e-30, 9.266817092895508
0, 8.913958549499512, 1.0499115873465392e-30, 8.913958549499512
0, 9.309782981872559, 9.542190121048559e-31, 9.309782981872559
0, 9.158867835998535, 1.73483898271214e-27, 9.158867835998535
0, 9.39518928527832, 5.444803016901768e-26, 9.39518928527832
0, 9.086967468261719, 1.4236778491447682e-22, 9.086967468261719
0, 8.876691818237305, 3.915248948808469e-22, 8.876691818237305
0, 9.456912994384766, 2.3932856573047667e-23, 9.456912994384766
0, 9.144570350646973, 5.570120967267112e-26, 9.144570350646973
0, 9.465394973754883, 1.2423584678374556e-31, 9.465394973754883
0, 9.474881172180176, 3.2990033142411528e-34, 9.474881172180176
0, 9.237824440002441, 1.2290858729602449e-32, 9.237824440002441
0, 9.526260375976562, 5.7374112348689774e-33, 9.526260375976562
0, 9.056719779968262, 1.2663755806662812e-31, 9.056719779968262
0, 9.213812828063965, 5.319915387859638e-32, 9.213812828063965
0, 9.2675142288208, 4.3111843063582805e-32, 9.2675142288208
0, 9.205545425415039, 3.0016291870107787e-34, 9.205545425415039
0, 8.93105411529541, 9.508740944404491e-34, 8.93105411529541
0, 8.851868629455566, 1.0786974456577807e-31, 8.851868629455566
0, 9.105650901794434, 3.606187109510469e-27, 9.105650901794434
0, 9.475698471069336, 1.3525507095104188e-26, 9.475698471069336
0, 9.041621208190918, 1.1182484351325064e-23, 9.041621208190918
0, 8.805636405944824, 4.5055863395831456e-30, 8.805636405944824
0, 8.857410430908203, 3.1974713525276407e-31, 8.857410430908203
0, 9.281417846679688, 1.2788417134096084e-35, 9.281417846679688
0, 8.733742713928223, 1.1582410036101346e-37, 8.733742713928223
0, 8.980876922607422, 7.37899601717536e-37, 8.980876922607422
0, 8.770732879638672, 1.012824024261226e-33, 8.770732879638672
0, 8.870306015014648, 2.1544761682298284e-32, 8.870306015014648
0, 8.86056137084961, 1.648216263084565e-28, 8.86056137084961
0, 9.33359146118164, 7.183850580246981e-26, 9.33359146118164
0, 9.502289772033691, 3.045051157870339e-21, 9.502289772033691
0, 8.722930908203125, 1.2160604395376843e-26, 8.722930908203125
0, 8.909751892089844, 2.7041358829321683e-28, 8.909751892089844
0, 9.157837867736816, 1.5624632119816268e-31, 9.157837867736816
0, 8.897920608520508, 2.8834007661877058e-33, 8.897920608520508
0, 8.315838813781738, 8.789672491889434e-31, 8.315838813781738
0, 8.694693565368652, 7.363411224250014e-32, 8.694693565368652
0, 8.785332679748535, 6.259082735529616e-30, 8.785332679748535
0, 9.042373657226562, 1.5887097086215044e-32, 9.042373657226562
0, 9.357014656066895, 3.157813417495305e-29, 9.357014656066895
0, 8.635357856750488, 3.1490169852526215e-27, 8.635357856750488
0, 8.857476234436035, 5.682749427452075e-27, 8.857476234436035
0, 8.968058586120605, 2.8524339430352423e-22, 8.968058586120605
0, 8.887872695922852, 1.1118517598835931e-26, 8.887872695922852
0, 9.018030166625977, 5.00001919992319e-30, 9.018030166625977
0, 9.291253089904785, 5.590810529544771e-31, 9.291253089904785
0, 9.120589256286621, 7.4426420230538326e-34, 9.120589256286621
0, 9.063553810119629, 3.7873998652549565e-34, 9.063553810119629
0, 8.859002113342285, 0.0999845489859581, 8.859102249145508
0, 8.902393341064453, 2.7927045237978655e-36, 8.902393341064453
0, 8.813590049743652, 5.092053264995026e-35, 8.813590049743652
0, 9.310674667358398, 2.8110225484362043e-34, 9.310674667358398
0, 9.002613067626953, 3.767684854201919e-31, 9.002613067626953
0, 9.187629699707031, 1.320626533270855e-27, 9.187629699707031
0, 8.777399063110352, 1.5054260364854618e-25, 8.777399063110352
0, 8.809871673583984, 7.949549345999346e-24, 8.809871673583984
0, 9.063882827758789, 5.274084395807724e-25, 9.063882827758789
0, 8.917845726013184, 2.593548167005227e-26, 8.917845726013184
0, 8.54592514038086, 3.171861797501756e-31, 8.54592514038086
0, 9.15316104888916, 5.525690375948483e-33, 9.15316104888916
0, 9.255711555480957, 4.190393078261675e-34, 9.255711555480957
0, 9.140355110168457, 8.275702356895236e-35, 9.140355110168457
0, 9.162270545959473, 3.221797488127618e-33, 9.162270545959473
0, 9.01276683807373, 4.0004951801287e-34, 9.01276683807373
0, 8.879838943481445, 4.955255755636414e-36, 8.879838943481445
0, 8.977429389953613, 1.291654056560313e-35, 8.977429389953613
0, 8.557558059692383, 5.873383549919678e-37, 8.557558059692383
0, 8.880136489868164, 3.314433789812107e-33, 8.880136489868164
0, 8.869994163513184, 2.0957807906799227e-30, 8.869994163513184
0, 8.755932807922363, 1.9797333552594007e-30, 8.755932807922363
0, 8.588947296142578, 8.713742715864504e-21, 8.588947296142578
0, 8.68220043182373, 9.965240325469525e-21, 8.68220043182373
0, 9.111713409423828, 4.120018878898405e-17, 9.111713409423828
0, 8.422445297241211, 3.3988833228961315e-26, 8.422445297241211
0, 8.590418815612793, 7.625745945874719e-30, 8.590418815612793
0, 8.827692985534668, 4.762667518345268e-30, 8.827692985534668
0, 8.716479301452637, 6.010190117271562e-35, 8.716479301452637
0, 9.006021499633789, 1.4791857270389996e-35, 9.006021499633789
0, 8.689778327941895, 1.4103522446448264e-33, 8.689778327941895
0, 8.909452438354492, 2.0769635197236298e-33, 8.909452438354492
0, 9.05440616607666, 4.4831939245163656e-31, 9.05440616607666
0, 8.893950462341309, 5.489358878339991e-30, 8.893950462341309
0, 8.399372100830078, 6.879501880036893e-27, 8.399372100830078
0, 8.6831693649292, 3.347800696608303e-25, 8.6831693649292
0, 9.01931381225586, 1.2906462182392204e-32, 9.01931381225586
0, 8.972542762756348, 1.905670398978423e-37, 8.972542762756348
0, 8.777894973754883, 4.322299508016041e-38, 8.777894973754883
0, 8.906643867492676, 2.808872736868331e-35, 8.906643867492676
0, 8.643966674804688, 8.641667842234163e-34, 8.643966674804688
0, 8.583047866821289, 1.6608701109432184e-33, 8.583047866821289
0, 8.685858726501465, 5.466074739423135e-37, 8.685858726501465
0, 8.838747024536133, 3.5170584346736487e-35, 8.838747024536133
0, 8.608949661254883, 5.244704981773723e-34, 8.608949661254883
0, 8.745372772216797, 5.346478950590763e-30, 8.745372772216797
0, 8.795010566711426, 4.693508728211815e-29, 8.795010566711426
0, 8.545788764953613, 1.3297565736540577e-25, 8.545788764953613
0, 8.691812515258789, 8.239650108732902e-29, 8.691812515258789
0, 8.492942810058594, 4.800935595876966e-29, 8.492942810058594
0, 8.559296607971191, 5.083307921159177e-29, 8.559296607971191
0, 8.489641189575195, 2.9860116192152815e-28, 8.489641189575195
0, 8.632296562194824, 1.9311111581608242e-25, 8.632296562194824
0, 8.83934211730957, 3.5519914408754125e-27, 8.83934211730957
0, 9.141403198242188, 3.541032899491849e-27, 9.141403198242188
0, 8.344409942626953, 2.3713725636200372e-29, 8.344409942626953
0, 8.97167682647705, 5.483873927659506e-32, 8.97167682647705
0, 8.653322219848633, 5.464368141743946e-35, 8.653322219848633
0, 8.383020401000977, 1.975888456090845e-37, 8.383020401000977
0, 8.619943618774414, 1.5522952402182913e-38, 8.619943618774414
0, 8.824633598327637, 5.177849429336927e-35, 8.824633598327637
0, 8.251152038574219, 1.2114485904166142e-33, 8.251152038574219
0, 8.634502410888672, 2.7065790488461787e-33, 8.634502410888672
0, 8.280920028686523, 8.499001891190983e-31, 8.280920028686523
0, 8.884434700012207, 1.149929962991339e-29, 8.884434700012207
0, 8.47418212890625, 1.7171054230258043e-29, 8.47418212890625
0, 8.70213794708252, 9.716219671083278e-29, 8.70213794708252
0, 8.537981986999512, 4.246751331976466e-25, 8.537981986999512
0, 8.718785285949707, 3.7084284890123726e-23, 8.718785285949707
0, 8.327686309814453, 1.6854552500431346e-26, 8.327686309814453
0, 8.564291954040527, 5.84259660541836e-26, 8.564291954040527
0, 8.380134582519531, 6.790998706485743e-29, 8.380134582519531
0, 8.554296493530273, 6.708009682217667e-26, 8.554296493530273
0, 8.452515602111816, 3.157400326005223e-34, 8.452515602111816
0, 8.307374954223633, 2.2428043536952344e-27, 8.307374954223633
0, 8.619417190551758, 8.490339704543842e-35, 8.619417190551758
0, 8.393399238586426, 2.7365503464889157e-36, 8.393399238586426
0, 8.35507583618164, 3.476951523804189e-37, 8.35507583618164
0, 8.676304817199707, 5.846612731514949e-35, 8.676304817199707
0, 8.528383255004883, 2.046354014170202e-33, 8.528383255004883
0, 8.568293571472168, 3.2414881522681927e-29, 8.568293571472168
0, 8.537358283996582, 2.3499661002516534e-25, 8.537358283996582
0, 8.5901517868042, 2.410265888289649e-25, 8.5901517868042
0, 8.57312297821045, 1.76207182471877e-27, 8.57312297821045
0, 8.91731071472168, 1.826208150669126e-29, 8.91731071472168
0, 8.455476760864258, 3.1519429422835696e-29, 8.455476760864258
0, 8.390377044677734, 2.676059194720405e-28, 8.390377044677734
0, 8.64394760131836, 3.946506865515065e-26, 8.64394760131836
0, 8.360739707946777, 1.085797764188483e-25, 8.360739707946777
0, 8.410188674926758, 2.8161048758152243e-28, 8.410188674926758
0, 8.338054656982422, 8.701513236764205e-30, 8.338054656982422
0, 8.233914375305176, 1.8109299214530705e-31, 8.233914375305176
0, 8.22221851348877, 1.4370276739501752e-36, 8.22221851348877
0, 8.504714965820312, 1.0356516338082623e-35, 8.504714965820312
0, 8.520292282104492, 7.986877558752419e-32, 8.520292282104492
0, 8.256610870361328, 2.6426470335118238e-33, 8.256610870361328
0, 8.316720962524414, 4.5423532050343514e-32, 8.316720962524414
0, 8.34427261352539, 3.6744998317544664e-33, 8.34427261352539
0, 8.250974655151367, 7.665111841090536e-31, 8.250974655151367
0, 8.213708877563477, 7.002040398271921e-31, 8.213708877563477
0, 8.589512825012207, 9.791553474100923e-30, 8.589512825012207
0, 8.491068840026855, 6.570140734090537e-30, 8.491068840026855
0, 8.660640716552734, 4.4841531279066365e-31, 8.660640716552734
0, 8.088855743408203, 1.5319431468546173e-31, 8.088855743408203
0, 8.562186241149902, 3.2302199574607583e-29, 8.562186241149902
0, 8.720273971557617, 1.0585964885852997e-34, 8.720273971557617
0, 8.302412986755371, 2.1450470504973028e-33, 8.302412986755371
0, 8.279870986938477, 1.1878399802417986e-32, 8.279870986938477
0, 8.59404182434082, 5.378039480562318e-28, 8.59404182434082
0, 8.169434547424316, 3.5291063796997056e-30, 8.169434547424316
0, 8.288617134094238, 2.525079791159548e-30, 8.288617134094238
0, 8.371305465698242, 5.416070957378866e-23, 8.371305465698242
0, 8.284767150878906, 8.466455187310846e-24, 8.284767150878906
0, 8.2969331741333, 2.2512369836658473e-20, 8.2969331741333
0, 8.153629302978516, 1.3351257828421215e-23, 8.153629302978516
0, 8.285943984985352, 5.136597218273456e-26, 8.285943984985352
0, 8.58896255493164, 7.820752371275003e-30, 8.58896255493164
0, 8.216004371643066, 6.730046786503304e-33, 8.216004371643066
0, 8.234728813171387, 1.9884320075780138e-32, 8.234728813171387
0, 8.265134811401367, 2.5487228652675263e-35, 8.265134811401367
0, 8.177816390991211, 8.541914840610407e-33, 8.177816390991211
0, 8.315180778503418, 2.202732461300739e-34, 8.315180778503418
0, 8.223812103271484, 2.055414878909974e-31, 8.223812103271484
0, 8.207025527954102, 3.697503080705708e-32, 8.207025527954102
0, 8.327218055725098, 2.953367490339274e-30, 8.327218055725098
0, 8.612024307250977, 1.0499003026007714e-30, 8.612024307250977
0, 8.014890670776367, 5.452862505893853e-31, 8.014890670776367
0, 8.206010818481445, 6.172259876421949e-32, 8.206010818481445
0, 8.40768051147461, 6.751829477425758e-35, 8.40768051147461
0, 8.678205490112305, 1.1498135946456852e-36, 8.678205490112305
0, 8.085551261901855, 2.4525617450489384e-34, 8.085551261901855
0, 8.11499309539795, 2.3882114936459246e-35, 8.11499309539795
0, 8.459108352661133, 9.671556626466956e-37, 8.459108352661133
0, 8.158705711364746, 5.72701708678395e-35, 8.158705711364746
0, 8.199036598205566, 2.6890973172659404e-31, 8.199036598205566
0, 8.27418327331543, 2.8998834377723405e-32, 8.27418327331543
0, 8.215643882751465, 1.6866146935358139e-31, 8.215643882751465
0, 8.091785430908203, 4.0276921704803926e-33, 8.091785430908203
0, 8.025925636291504, 5.764691336344693e-34, 8.025925636291504
0, 8.110645294189453, 2.880212047991657e-37, 8.110645294189453
